Now,Wed Sep 17 2025 21:56:32 GMT+0800 (Philippine Standard Time),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
556,annie_espina09,annie_espina09,https://www.tiktok.com/@annie_espina09,pasensya kana ha...sanay ka kc na kapag galit nag mumura agad!!🙄,20-8-2025,14,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f8cc20c55bb0340951c33f4a70648a3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a5692799&x-expires=1758200400&x-signature=2Sv97qnO27leticX4W%2FlY4p%2BiUk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
557,Samanthasam,amanthasam2,https://www.tiktok.com/@amanthasam2,Pasensya na din kayo bakit nmn magagalit eh si tamba may pakana,20-8-2025,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b851723e1902ce7840ec366291654f95~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4630547b&x-expires=1758200400&x-signature=0XDTtipUCFKv8iJzILbHAfBi27M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
558,🦊R͓̽I͓̽T͓̽M͓̽O͓̽🦊,shi_ihs23,https://www.tiktok.com/@shi_ihs23,😂😂natumbok mo😅,20-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/974cb9238f48db1e04016ff33507c526~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a0863f57&x-expires=1758200400&x-signature=6%2F8dg7S0oaEOoGe5bNPoZ7fErxg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
559,BOSS M.,boss.m411,https://www.tiktok.com/@boss.m411,tamba?my ebidensya b kayo?,20-8-2025,0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a727fdbbffffbc7736537872271cd928~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d038311&x-expires=1758200400&x-signature=qmLCDbqBM82eihiV07kPWpRNJC8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
560,Ka Tribo,chilanku,https://www.tiktok.com/@chilanku,kah8 pa namn nong si duts pa ang presidente madaming ghost kc 2022 my natapos daw pero Wala pero di na nya papakialaman Yung sa time nya nalang peroga contractor panahon pa ni Gloria ...kaya mga contractor Nayan nabubuking na ngaun...unti2 na Silang naalis karamihan pa nakaupo sa taas sinalpak pa ng duts,20-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/515b63da95a285776228e4f7a154dffa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4ee3f3f7&x-expires=1758200400&x-signature=wlx1Pp7grZW2B8%2Fi8Hban%2FPvvHg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
561,priscilla,leonde.p,https://www.tiktok.com/@leonde.p,that is old projects...now lang nalaman...agbasa ka..rhis is not at present project...that.is a prwvious one,22-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8fa61b8f45d117db6738f9aa527e26c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3ed43591&x-expires=1758200400&x-signature=lgHPxvf%2FprUVSK9cZvO0%2FGBlVuo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
562,yengggg,yenggggshiee,https://www.tiktok.com/@yenggggshiee,alam mo talagang bisaya Pag may Afam eh HAHAHAHA,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/58088a045303cd1222f204e841bc6146~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8bf758e9&x-expires=1758200400&x-signature=kLQip5rooHlRHx6JoXHaDdOjyGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
563,Reign_281,reign_281,https://www.tiktok.com/@reign_281,mas masikip pa butas ng donut,23-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8dcfe53b503a5a0ad490cad888d6983e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=df34d3e7&x-expires=1758200400&x-signature=%2BH%2FsAxMjSN%2F4l%2Fr%2ByNy6b4Q%2BHjw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
564,Leizel Castillo Advi,leizel24,https://www.tiktok.com/@leizel24,gagaya mo s kunwari galit n ng mumura un pla my nk tagong lihim ung friendship nga nya my hawak s flood control ei 😂😂😂,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/16efc9fe28e3fa635120291f29f2496d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b1d11827&x-expires=1758200400&x-signature=8qLXVoS78KMsq8YxIwMSBmbG0HA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
565,Marlon Bacoy,wilmarsky16,https://www.tiktok.com/@wilmarsky16,un ngpakita na ung tae mag isip 😂😂,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325765735509131265~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=83d84f61&x-expires=1758200400&x-signature=BlYhSfTCy4stsA4QghdaSsNJRGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
566,ñárå_14,achong_14,https://www.tiktok.com/@achong_14,kmzta pera ng afam😂,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/daa4861fe1f024923668fadfd39915eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5f8af87&x-expires=1758200400&x-signature=coJAEj1sxP9Sq8PRnbrPLNHaZgk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
567,tryharder199,tryharder199,https://www.tiktok.com/@tryharder199,Linta hahahaha,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0c7026b1b23f9724a96301fad31a77a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=22e499fb&x-expires=1758200400&x-signature=K341LthKGpvTQA1UCIQBwUP13Sc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
568,queenzzz 🌱,beequeenz,https://www.tiktok.com/@beequeenz,SHUT UP!!! AND JUST SPREAD YOUR LEGS THERE IN US. EHH ANONG GUSTO MO MAG WALA SYA SA TV KATULAD NG MGA NAGRARALLY AT PURO DISS LANG SA GOV.?? 8080 🤌🏻🖕🏻,21-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4d3e1be9f06419ec53b752bef7a6a068~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=092aa8ec&x-expires=1758200400&x-signature=%2FOhAAJHE2y%2F3S%2FHAxSoZ4vVh%2FhE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
569,Jaime Ibarra,jaimeibarra54,https://www.tiktok.com/@jaimeibarra54,You know Philippines economy is bad when you marry a foreigner!,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7337045920757841922~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=71a0fc20&x-expires=1758200400&x-signature=2uPtwWrCDWw%2F5YheYHFv%2F6t2p%2B4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
570,Mr.yonis,mr.yonis2020,https://www.tiktok.com/@mr.yonis2020,wala sa biro Pero kayong mga Maka dutae mga 8080,21-8-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6fbdd34a71373cf0747f3d695e46682e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=420c9044&x-expires=1758200400&x-signature=dViGEpkQV4A6uIa%2FOtBdbH0ovjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
571,Verainjo,verainjo,https://www.tiktok.com/@verainjo,nagsisimula na sya maglinis ng kamay 😂😂😂,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7334870376461107218~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9eb70e11&x-expires=1758200400&x-signature=iJs4m%2F%2BzMyokAM0o0v3sRqKFCtk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
572,mickong,gnokcim,https://www.tiktok.com/@gnokcim,Palibhasa daw hahaha,20-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5a8274f5be7d4101b5827ebbb0b16fd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=97b026b8&x-expires=1758200400&x-signature=47PvvOnq2AEW1gOVcs5rHjRP8g8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
573,Win Pitz,win.pitz,https://www.tiktok.com/@win.pitz,may share siguro to sa project hahahsh,20-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7270138776934940677~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bc04ef87&x-expires=1758200400&x-signature=HECWIjKXGwmHiBLCuzj7UD4Gt3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
574,AR,ar16871,https://www.tiktok.com/@ar16871,Ikaw ba? Di ka galit sa ganitong pagkakataon?,20-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7361814430816894982~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=37481750&x-expires=1758200400&x-signature=ad7SS0TTXU9K%2FCCb7ASk0HQtY4o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Samanthasam,0
575,Rickrams TV,kanoalticheramos2,https://www.tiktok.com/@kanoalticheramos2,Dati pa naman hinahap ng taumbayan ang flood control project.. ngayon lang kayo nag inspections???,20-8-2025,23,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5d2e43433e58545c0d1e06c5eec11b3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=843096fe&x-expires=1758200400&x-signature=pcm9Zp2yscruizakhoqbcn4%2FldQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,3
576,joy 101,etheljoydaguil,https://www.tiktok.com/@etheljoydaguil,Hindi nman Po Kasi cya dapat nag inspection nyan DPWH Po 😂,21-8-2025,8,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c073d038386f06c6dfdd8fcb2a8690e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7f78073&x-expires=1758200400&x-signature=1lBZxyaTCtEfU%2F1qBSaUD%2BhBoQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Rickrams TV,0
577,Rickrams TV,kanoalticheramos2,https://www.tiktok.com/@kanoalticheramos2,Kasabwat ngani ang DPWH sino paba aasahan niya mag inspection???😂😂😂,21-8-2025,0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5d2e43433e58545c0d1e06c5eec11b3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=843096fe&x-expires=1758200400&x-signature=pcm9Zp2yscruizakhoqbcn4%2FldQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Rickrams TV,0
578,joy 101,etheljoydaguil,https://www.tiktok.com/@etheljoydaguil,Pano nman nya malalaman Yan d namn cya c madam auring?😭🤣kaya ngani cya na mismo ngani🤣,21-8-2025,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c073d038386f06c6dfdd8fcb2a8690e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7f78073&x-expires=1758200400&x-signature=1lBZxyaTCtEfU%2F1qBSaUD%2BhBoQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Rickrams TV,0
579,smilekapo 😊,smilekapo,https://www.tiktok.com/@smilekapo,sa laki Ng confidential funds at intelligence funds Ng presidente halos billion2x Wala siyang alam sa nangyayari sa paligid?,21-8-2025,53,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/4f132e953ceefabdc7552b2ff2fd556c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ab7afd52&x-expires=1758200400&x-signature=NNIB%2Bbt3c3f%2Busp0Uu5%2FJN%2FKJRY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,22
580,ɴᴀʀᴄᴀ.,definitelynotjames23,https://www.tiktok.com/@definitelynotjames23,"Hello, sana alam mo ang role ng isang president isn't school position na sya ang bahala gumawa lahat. kaya nga may tinatawag ta'yo na in position people na galamay ng gobyerno. Kaya pag may buhaya na tumataliwas na nasa gobyerno damay hanggang office of the pres.",21-8-2025,84,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/c683ee9b0824a6279991f1237a4e3045~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5615c515&x-expires=1758200400&x-signature=g0yMXOvpRnyv8MnmUEf%2FoBrGgRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
581,Jaydee,july1_96,https://www.tiktok.com/@july1_96,Hello sana alam mo na ang daming galamay ng presidente at cabinet members... Even VP Sara told him that at nag painterview pa si VP Sara tungkol sa Insertions LAST YEAR! pero di siya nakinig sinoportahan niya pa yang impeachment... So Para san niya ginagamit ung 4.5 Billion niyang Confi Funds kada taon? Thats Almost 15 Billion in 3 years!,21-8-2025,6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6d0c7f7c0dc0a530207f2de92f0dbaa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=518b1ce6&x-expires=1758200400&x-signature=N2EMb%2B26VD3xMF5T%2FJOjHJHR9%2FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
582,ɴᴀʀᴄᴀ.,definitelynotjames23,https://www.tiktok.com/@definitelynotjames23,Know the context what i'm saying?,21-8-2025,6,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/c683ee9b0824a6279991f1237a4e3045~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5615c515&x-expires=1758200400&x-signature=g0yMXOvpRnyv8MnmUEf%2FoBrGgRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
583,Jaydee,july1_96,https://www.tiktok.com/@july1_96,Do you know the history of the Marcos Family?,21-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6d0c7f7c0dc0a530207f2de92f0dbaa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=518b1ce6&x-expires=1758200400&x-signature=N2EMb%2B26VD3xMF5T%2FJOjHJHR9%2FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
584,ℒ𝒍𝓪𝓷𝓲𝓮 𝓢𝓾𝓷𝓷𝔂 ℐ𝓪𝓷𝓮,luxsolis_sunny,https://www.tiktok.com/@luxsolis_sunny,seriously yan ang rebuttal mo ?,21-8-2025,13,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/d916384627b70ae073195fbba3cc7f1a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f1d57587&x-expires=1758200400&x-signature=bjTV3qBxzVt6mLDBmQkVYoqNNto%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
585,Rosales Aque Exsem,rosalesaqueexsem,https://www.tiktok.com/@rosalesaqueexsem,"Compare mo ang ginawa nila PBBM SA VP.
And first of all Kaya Ng may ibat ibang sector Ng Gov para mas mapadali ang trabaho.",22-8-2025,3,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/ae902d219846643ea0bc6cf7d9b5011a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5fdcc6d&x-expires=1758200400&x-signature=%2FTumMlF0j42a1xFMTWFJuzBEf9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
586,Jaydee,july1_96,https://www.tiktok.com/@july1_96,do i sound like im joking,22-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6d0c7f7c0dc0a530207f2de92f0dbaa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=518b1ce6&x-expires=1758200400&x-signature=N2EMb%2B26VD3xMF5T%2FJOjHJHR9%2FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
587,Col•_•shop,coolshop141,https://www.tiktok.com/@coolshop141,mala Sarah to ano ba aasahan sa mga opinion ng mga ti,22-8-2025,0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/eea36feddacdc0273533bbf4d79bb92e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9029bebe&x-expires=1758200400&x-signature=aaUA0fe%2BVvNEGWwMo0gcTfqlg2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
588,Gal,gally1121,https://www.tiktok.com/@gally1121,8090 mo promise 😂,24-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/813045391d78a56281f87844fb14fa6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=87810969&x-expires=1758200400&x-signature=YCaD0H%2FhXTgXNdACfr%2BsgdA%2F1fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
589,Arise,kuys_ry0,https://www.tiktok.com/@kuys_ry0,nako di nya alam yun HAHAHA,24-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6f8728d819987c2630a60893b0d8370e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8fed7e98&x-expires=1758200400&x-signature=jwjOoU2ygwutwa2T3Oo%2Fw1vw4Ok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
590,𖨆,lolazhyyuzrhygabhgcnlmvh,https://www.tiktok.com/@lolazhyyuzrhygabhgcnlmvh,TAMA sayang ang tax ng taung bayan qng lht pala ng position ay sa presidente lng🤣🤣 IMAGINE ISANG TAO LNG?? hahaha so ano pala yang mga tga DPWH? bbyaran lng lol,25-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ec5f2195607ec6f5ceff735f694a983f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=da47094b&x-expires=1758200400&x-signature=BcXsTskn8wSXfkZu1KoBH9kjW64%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
591,RNZ Motorsports,larisnder,https://www.tiktok.com/@larisnder,"""marcos family history"" are we deadass😔😔🥀🥀🥀🥀💔💔💔",30-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cf5fe0d8c0bfcdcf32e85326bbd7a8dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c44b185d&x-expires=1758200400&x-signature=zr976jBZky9HyytIa3Vc6I9O5TU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
592,Sushi 🍣,pusangina02,https://www.tiktok.com/@pusangina02,8080 kasi sya,21-8-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7f820e5ff11099df241ac6bdc18ddcc0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3e4becda&x-expires=1758200400&x-signature=tQ55r2DfW0pOgFWse%2BVCWiLYWwk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
593,KOBE(NMAX)16,adamboyuberita,https://www.tiktok.com/@adamboyuberita,8080,21-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8eb7a017a48120478eb91aef3de924e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=01b6003f&x-expires=1758200400&x-signature=MPXTZz0DA61SpGUbAjU1YHpWWgs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
594,Jaydee,july1_96,https://www.tiktok.com/@july1_96,KA,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6d0c7f7c0dc0a530207f2de92f0dbaa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=518b1ce6&x-expires=1758200400&x-signature=N2EMb%2B26VD3xMF5T%2FJOjHJHR9%2FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
595,hIRAyaBelles,hirayabelles,https://www.tiktok.com/@hirayabelles,Eh kasi ung intelligence fund focus sa galaw ng mga duterte at mga drugs na papasok sa bansa pra bago ma confiscate me cut na sya pang personal use🤣😂,21-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d92719e1771b0931ba0341726ef1af6a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=49d05f44&x-expires=1758200400&x-signature=%2FHsBMui0GyISnsLTzzmxZichbaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
596,youandme111128,youandme111128,https://www.tiktok.com/@youandme111128,may nagmamagaling,25-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/52570cab86e1b2c105fb150fbe964a3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=037fc456&x-expires=1758200400&x-signature=yNnjvzX%2BjhY93WI3bqRityQNOMg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
597,Jayss,jayss614,https://www.tiktok.com/@jayss614,ano to school yung pilipinas na pwedeng maglakad lakad lang? 8080 ka pala e. kaya nga may congressman governor at dpwh e. para sila ang mag inspect nyan,24-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/48e1a9a7418366f9fdb56d275e387695~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f43fb538&x-expires=1758200400&x-signature=LIesl0mV4t%2FtksSkMwZ85QU80Po%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
598,🇵🇭👑PMM_Militar👑🇵🇭,murillo28281,https://www.tiktok.com/@murillo28281,yung kayang funds ng sarah mo saan naponta... saka funds nayan panahon pa ng lord digong mo,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/99b8d0aa3a8d7ab703245e60710af827~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=82e65704&x-expires=1758200400&x-signature=BEoQk7KMpHvCX9bLaoGhNTdard0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
599,QUEENSTAR,queenstar2280,https://www.tiktok.com/@queenstar2280,makinig ka oh manood ka sa tamang balita para alam mu yong totoong nang yayari,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5849b82de7a8cd66be0195c175cc00e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=97a58015&x-expires=1758200400&x-signature=7fE7BSTwKMjWP7cPXQiHJK%2FDcfs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
600,Marcuz Anthony,marcuzfishing,https://www.tiktok.com/@marcuzfishing,yan rin ang tanung ko sa mga nagdaang admin mas malala pa ang corruption mula kay gloria,21-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddde6e879e0794d29c4db145c3017fd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e597520&x-expires=1758200400&x-signature=6oJQCwPPGG1A2%2BS4RdHPueyEs08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
601,Staku Suarez,staku.suarez,https://www.tiktok.com/@staku.suarez,Hahhahaha pag aralan nyo po muna ang Branches of hr govt bgo po kayo magsalita ng ganyan,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1bd682fbcc7bc25541fc01fa2b23665d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=907b2bb3&x-expires=1758200400&x-signature=koZrb3bb%2Bd3XFDvd3yhNrS5fU28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,smilekapo 😊,0
602,Pam88,france_penas,https://www.tiktok.com/@france_penas,Bakit inaasa lhat sa pangulo dapat may mga inspector yan na nagrereport sa kanya!!,20-8-2025,406,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/454c77ed6ae4c7ebdaf519930005c925~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=22b433ca&x-expires=1758200400&x-signature=GLA1B5Mf6Mn88udq4mMJRRtMsDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,15
603,Tenebris,raphaelfresnosa,https://www.tiktok.com/@raphaelfresnosa,"They did. They said in paper that it was ""completed"" but it turns out, it was not. Almost everyone involved in the project most likely sabotaged it and took the funds for themselves.",20-8-2025,122,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7218091463451213829~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6163fcc4&x-expires=1758200400&x-signature=rTBSl%2FU9fm9yKywE6ykZcNcC4e8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
604,andeng,andeng.0811,https://www.tiktok.com/@andeng.0811,"Yung mga nag report po ba, Pati Sila mananagot? sana lahat talaga managot",20-8-2025,28,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/df34ebc7d5acd1a83442ca7de18dbf88~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=86b6f1e4&x-expires=1758200400&x-signature=wMTrHyG8hjm%2BOOgPj%2FKnQpx2kF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pam88,0
